"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL599605";"";"None";"468.51";"0";"2.01";"10d";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1";"Ki";"'='";"209.0";"nM";"6.68";"";"";"UO_0000065";"14.26";"0.27";"4.67";"5.17";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL601488";"";"None";"608.74";"1";"2.84";"9e";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CC(CNC)C3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"7.1";"nM";"8.15";"";"";"UO_0000065";"13.39";"0.25";"5.31";"5.64";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL590087";"";"None";"636.75";"1";"2.88";"7j";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCCC(C(N)=O)C3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"12.20";"0.23";"4.89";"4.43";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL589520";"";"None";"636.79";"1";"3.62";"4c";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CNCC)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"3.8";"nM";"8.42";"";"";"UO_0000065";"13.22";"0.25";"4.80";"5.83";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL561007";"";"None";"567.64";"1";"2.14";"17G";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"68.0";"nM";"7.17";"";"";"UO_0000065";"12.63";"0.24";"5.03";"4.77";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL590146";"";"None";"622.72";"1";"2.37";"9g";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CC(C(=O)NC)C3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"14.08";"0.27";"6.40";"5.43";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL601275";"";"None";"692.86";"1";"4.27";"7k";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCCC(C(=O)N(CC)CC)C3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"10.95";"0.21";"3.32";"4.97";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL590254";"";"None";"691.83";"1";"3.52";"12u";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCN(C(=O)N4CCCC4)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"11.56";"0.22";"4.48";"5.13";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL601905";"";"None";"676.81";"1";"3.63";"5s";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCC4)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"13.18";"0.25";"5.29";"5.84";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL589971";"";"None";"678.87";"1";"4.74";"5e";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN(CC)CC)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"12.37";"0.23";"3.66";"6.19";"0";"CHEMBL1064501";"Inhibition of human P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL498224";"";"None";"444.44";"0";"2.95";"10";"Nc1c(S(=O)(=O)[O-])cc(NCCc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL539983";"";"None";"651.80";"1";"4.44";"22K";"CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"11.48";"0.22";"3.04";"5.28";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL550206";"";"None";"540.62";"1";"3.19";"27K";"CCCCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCC)CC2)nc(-c2ccccc2)c1";"Ki";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"13.70";"0.26";"4.22";"5.35";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL560882";"";"None";"498.54";"0";"2.02";"17A";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"14.08";"0.27";"5.00";"5.07";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL495834";"";"None";"533.45";"0";"1.86";"24";"Nc1ccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)cc1S(=O)(=O)[O-].[Na+].[Na+]";"Ki";"'='";"2390.0";"nM";"5.62";"";"";"UO_0000065";"11.48";"0.23";"3.76";"2.72";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL564150";"";"None";"552.67";"1";"4.35";"10H";"CCCCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"14.21";"0.27";"3.50";"6.08";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL589335";"";"None";"650.82";"1";"3.96";"47w";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN(C)C)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"1.9";"nM";"8.72";"";"";"UO_0000065";"13.40";"0.25";"4.76";"6.43";"1";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL567912";"";"None";"424.57";"0";"4.15";"11f";"CCc1cc2c(N3CCN(C(=O)CCCCOc4ccccc4)CC3)ncnc2s1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1050572";"Binding affinity to human recombinant P2Y12 receptor expressed on CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL601906";"";"None";"676.81";"1";"3.63";"4t";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCCC4)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"6.3";"nM";"8.20";"";"";"UO_0000065";"12.12";"0.23";"4.57";"5.37";"0";"CHEMBL1070724";"Inhibition of human P2Y12 receptor expressed in CHO cells in presence of 0.4% human serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL605563";"";"None";"494.64";"0";"3.52";"20a";"CCCN1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1";"Ki";"'>'";"3800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL592166";"";"None";"709.84";"1";"3.65";"76c";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)NCC(=O)N(C)C)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"11.73";"0.22";"4.68";"4.64";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL398435";"TICAGRELOR";"4.0";"522.58";"2";"2.01";"1, AZD-6140";"CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"15.03";"0.30";"5.84";"5.67";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL570060";"";"None";"653.78";"1";"2.35";"24g";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCN(CCOC)CC3)n2)CC1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"12.12";"0.23";"5.57";"5.02";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL256057";"ACID BLUE 25";"None";"416.39";"0";"3.03";"8, AB-25";"Nc1c(S(=O)(=O)[O-])cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"'='";"9830.0";"nM";"5.01";"";"";"UO_0000065";"12.70";"0.24";"1.98";"3.96";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL499580";"";"None";"623.37";"2";"3.97";"31";"Nc1c(S(=O)(=O)[O-])cc(Nc2cc(Nc3nc(Cl)nc(Cl)n3)cc(C(=O)O)c2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"'='";"3760.0";"nM";"5.42";"";"";"UO_0000065";"9.02";"0.19";"1.45";"2.53";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL250848";"";"None";"409.52";"0";"0.70";"6";"CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](C(N)=O)[C@@H](O)[C@H]1O";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"18.80";"0.38";"7.00";"5.06";"0";"CHEMBL923909";"Displacement of [125I] labeled ligand from human P2Y12 receptor in human platelets";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140463";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL249790";"";"None";"576.55";"2";"2.56";"18";"OCCO[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O";"Ki";"'='";"0.631";"nM";"9.20";"";"";"UO_0000065";"15.96";"0.32";"6.64";"6.65";"0";"CHEMBL923909";"Displacement of [125I] labeled ligand from human P2Y12 receptor in human platelets";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140463";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL560084";"";"None";"486.57";"0";"3.37";"7M";"Cc1cccc(N2CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c3cccc(-c4ccccc4)n3)CC2)c1";"Ki";"'>'";"5700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL539732";"";"None";"623.75";"1";"3.53";"22G";"CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(O)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"12.22";"0.23";"4.09";"4.99";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL563041";"";"None";"482.54";"0";"2.40";"10C";"CCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"15.68";"0.30";"5.17";"5.86";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL563183";"";"None";"567.64";"1";"1.97";"22E";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(O)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"13.00";"0.25";"5.41";"4.83";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL549727";"";"None";"556.62";"1";"2.43";"27H";"COCCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OC(C)C)CC2)nc(-c2ccccc2)c1";"Ki";"'='";"189.0";"nM";"6.72";"";"";"UO_0000065";"12.08";"0.23";"4.29";"4.56";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL538171";"";"None";"625.72";"1";"3.04";"17I";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC(CC)C(=O)N(CC)CC)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"81.0";"nM";"7.09";"";"";"UO_0000065";"11.33";"0.22";"4.05";"4.47";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL2172272";"";"None";"681.75";"1";"1.17";"18i";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"7.3";"nM";"8.14";"";"";"UO_0000065";"11.93";"0.23";"6.97";"4.22";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL133576";"ACID BLUE 129";"None";"458.47";"0";"3.96";"29";"Cc1cc(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1.[Na+]";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL496401";"";"None";"579.36";"1";"4.27";"33";"Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Nc3nc(Cl)nc(Cl)n3)cc2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"10.26";"0.21";"1.45";"3.23";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL251041";"";"None";"470.56";"0";"2.06";"8";"CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](C(=O)O)[C@@H](O)[C@H]3O)c2n1";"Ki";"'='";"0.2512";"nM";"9.60";"";"";"UO_0000065";"20.40";"0.40";"7.54";"6.56";"0";"CHEMBL923909";"Displacement of [125I] labeled ligand from human P2Y12 receptor in human platelets";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140463";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
